Time-(numerical),Time-(readable),CPU_perc,Mem_perc,cpu_freq_MHz,disk_read_MBps,disk_write_MBps,net_sent_MBps,net_recv_MBps,trigger_ctx
1760399541.1845112,2025-10-13T18:52:21,16.6,80.1,1711.0,0.0,0.283,0.0,0.0,
1760399542.221341,2025-10-13T18:52:22,17.4,80.2,1711.0,0.004,0.18,0.001,0.001,
1760399543.2840705,2025-10-13T18:52:23,19.4,80.1,1711.0,0.004,0.094,0.004,0.008,
1760399544.3288605,2025-10-13T18:52:24,16.1,80.2,1711.0,0.0,0.27,0.0,0.0,
1760399545.3659775,2025-10-13T18:52:25,16.3,80.2,1711.0,0.0,0.225,0.002,0.002,
1760399546.404129,2025-10-13T18:52:26,18.6,80.2,1711.0,0.0,0.254,0.001,0.001,
1760399547.4434857,2025-10-13T18:52:27,15.8,80.2,1711.0,0.0,0.18,0.001,0.001,
1760399548.4816518,2025-10-13T18:52:28,16.2,80.2,1711.0,0.0,0.049,0.0,0.0,
1760399549.5179272,2025-10-13T18:52:29,23.3,80.3,1711.0,0.0,0.639,0.0,0.004,
1760399550.5580218,2025-10-13T18:52:30,18.8,80.3,1711.0,0.0,0.266,0.0,0.002,
1760399551.5860417,2025-10-13T18:52:31,22.9,80.5,1711.0,0.0,0.25,0.004,0.005,
1760399552.621418,2025-10-13T18:52:32,26.1,80.8,1711.0,0.799,0.307,0.005,0.006,
1760399553.659499,2025-10-13T18:52:33,26.0,80.7,1711.0,0.082,0.295,0.006,0.005,
1760399554.6900148,2025-10-13T18:52:34,20.7,80.7,1711.0,0.053,0.401,0.0,0.0,
1760399555.7304978,2025-10-13T18:52:35,17.4,80.7,1711.0,0.016,0.299,0.0,0.0,
1760399556.7620225,2025-10-13T18:52:36,17.3,80.7,1711.0,0.0,0.0,0.001,0.0,
1760399557.7996716,2025-10-13T18:52:37,16.4,80.7,1711.0,0.098,0.426,0.001,0.001,
1760399558.8432872,2025-10-13T18:52:38,16.0,80.7,1711.0,0.0,0.618,0.0,0.0,
1760399559.8779843,2025-10-13T18:52:39,19.6,80.7,1711.0,0.0,0.84,0.0,0.0,
1760399560.9164686,2025-10-13T18:52:40,17.2,80.7,1711.0,0.0,0.131,0.0,0.001,
1760399561.9507115,2025-10-13T18:52:41,17.0,80.7,1711.0,0.0,0.287,0.001,0.0,
1760399562.9659903,2025-10-13T18:52:42,15.5,80.6,1711.0,0.147,0.279,0.0,0.001,
1760399564.0027108,2025-10-13T18:52:44,26.0,80.8,1711.0,1.066,0.295,0.007,0.003,
1760399565.0407896,2025-10-13T18:52:45,27.8,80.9,1711.0,0.176,0.868,0.007,0.02,
1760399566.077845,2025-10-13T18:52:46,20.6,80.9,1711.0,0.033,0.922,0.007,0.011,
1760399567.1099787,2025-10-13T18:52:47,16.8,80.9,1711.0,0.0,0.377,0.001,0.0,
1760399568.1478271,2025-10-13T18:52:48,17.2,80.9,1711.0,0.008,0.303,0.0,0.0,
1760399569.182336,2025-10-13T18:52:49,17.6,80.9,1711.0,0.0,0.274,0.0,0.0,
1760399570.2180283,2025-10-13T18:52:50,20.4,80.7,1711.0,0.025,0.5,0.0,0.0,
1760399571.2489703,2025-10-13T18:52:51,19.4,80.7,1711.0,0.016,0.258,0.013,0.012,
1760399572.2884493,2025-10-13T18:52:52,16.6,80.7,1711.0,0.0,0.34,0.001,0.001,
1760399573.3306441,2025-10-13T18:52:53,16.6,80.7,1711.0,0.0,0.0,0.001,0.001,
1760399574.3634188,2025-10-13T18:52:54,17.7,80.7,1711.0,0.037,0.266,0.0,0.001,
1760399575.3988097,2025-10-13T18:52:55,18.3,80.7,1711.0,0.0,0.213,0.0,0.001,
1760399576.4329295,2025-10-13T18:52:56,16.5,80.7,1711.0,0.004,0.532,0.001,0.001,
1760399577.473978,2025-10-13T18:52:57,17.7,80.7,1711.0,0.0,0.27,0.001,0.001,
1760399578.512082,2025-10-13T18:52:58,18.6,80.7,1711.0,0.0,0.086,0.0,0.001,
1760399579.547033,2025-10-13T18:52:59,17.7,80.7,1711.0,0.0,0.369,0.0,0.004,
1760399580.5817375,2025-10-13T18:53:00,18.0,80.7,1711.0,0.111,0.266,0.0,0.001,
1760399581.61333,2025-10-13T18:53:01,18.2,80.7,1711.0,0.0,0.254,0.002,0.006,
1760399582.6513298,2025-10-13T18:53:02,22.7,80.7,1711.0,0.0,0.0,0.001,0.001,
1760399583.6879704,2025-10-13T18:53:03,17.0,80.7,1711.0,0.004,0.209,0.0,0.0,
1760399584.7275276,2025-10-13T18:53:04,16.1,80.7,1711.0,0.066,0.459,0.0,0.0,
1760399585.7602596,2025-10-13T18:53:05,26.8,81.2,1711.0,0.0,0.25,0.0,0.0,
1760399586.792607,2025-10-13T18:53:06,21.1,81.0,1711.0,0.0,0.0,0.0,0.0,
1760399587.8276978,2025-10-13T18:53:07,17.6,81.0,1711.0,0.0,0.393,0.001,0.001,
1760399588.868783,2025-10-13T18:53:08,16.6,81.0,1711.0,0.016,0.451,0.0,0.0,
1760399589.9027488,2025-10-13T18:53:09,19.0,81.1,1711.0,0.0,0.238,0.0,0.0,
1760399590.9390726,2025-10-13T18:53:10,19.1,81.1,1711.0,0.0,0.0,0.005,0.009,
1760399591.9738152,2025-10-13T18:53:11,18.4,81.0,1711.0,0.016,0.442,0.005,0.006,
1760399593.010847,2025-10-13T18:53:13,17.4,81.0,1711.0,0.025,0.315,0.001,0.001,
1760399594.0461428,2025-10-13T18:53:14,16.6,81.0,1711.0,0.037,0.328,0.0,0.002,
1760399595.0787654,2025-10-13T18:53:15,20.1,81.0,1711.0,0.123,0.274,0.0,0.002,
1760399596.1130018,2025-10-13T18:53:16,17.8,81.0,1711.0,0.0,0.901,0.0,0.001,
1760399597.1476238,2025-10-13T18:53:17,17.1,81.0,1711.0,0.0,0.422,0.001,0.002,
1760399598.1812036,2025-10-13T18:53:18,15.9,81.0,1711.0,0.0,0.217,0.001,0.002,
1760399599.2171032,2025-10-13T18:53:19,23.8,81.2,1711.0,0.066,0.213,0.0,0.001,
1760399600.2472093,2025-10-13T18:53:20,19.2,81.2,1711.0,0.033,0.602,0.0,0.001,
1760399601.2878454,2025-10-13T18:53:21,18.7,81.2,1711.0,0.016,0.467,0.011,0.008,
1760399602.3265414,2025-10-13T18:53:22,16.6,81.2,1711.0,0.0,0.266,0.006,0.005,
1760399603.3638394,2025-10-13T18:53:23,16.8,81.2,1711.0,0.016,0.303,0.012,0.012,
1760399604.4015062,2025-10-13T18:53:24,16.1,81.2,1711.0,0.012,0.061,0.0,0.0,
1760399605.436506,2025-10-13T18:53:25,16.8,81.2,1711.0,0.0,0.283,0.0,0.0,
1760399606.4810417,2025-10-13T18:53:26,16.2,81.2,1711.0,0.0,0.193,0.0,0.001,
1760399607.5174356,2025-10-13T18:53:27,18.0,81.1,1711.0,0.0,0.34,0.006,0.006,
1760399608.552783,2025-10-13T18:53:28,16.3,81.1,1711.0,0.0,0.131,0.0,0.0,
1760399609.5901043,2025-10-13T18:53:29,17.6,81.1,1711.0,0.0,0.365,0.0,0.004,
1760399610.6183016,2025-10-13T18:53:30,16.7,81.1,1711.0,0.0,0.193,0.0,0.001,
1760399611.6598332,2025-10-13T18:53:31,17.9,81.1,1711.0,0.0,0.565,0.0,0.001,
1760399612.6999822,2025-10-13T18:53:32,17.3,81.1,1711.0,0.0,0.0,0.001,0.001,
1760399613.7407975,2025-10-13T18:53:33,16.7,81.1,1711.0,0.004,0.705,0.0,0.001,
1760399614.781902,2025-10-13T18:53:34,18.4,81.0,1711.0,0.0,0.332,0.0,0.0,
1760399615.8147023,2025-10-13T18:53:35,17.7,81.0,1711.0,0.0,0.389,0.0,0.0,
1760399616.8457627,2025-10-13T18:53:36,21.2,80.8,1711.0,0.098,0.049,0.0,0.0,
1760399617.8746536,2025-10-13T18:53:37,22.1,81.0,1711.0,0.033,0.291,0.001,0.001,
1760399618.9140677,2025-10-13T18:53:38,17.0,81.0,1711.0,0.0,0.451,0.0,0.0,
1760399619.9488912,2025-10-13T18:53:39,16.9,81.0,1711.0,0.0,0.344,0.0,0.0,
1760399620.984783,2025-10-13T18:53:40,17.3,81.0,1711.0,0.0,0.0,0.0,0.001,
1760399622.0163593,2025-10-13T18:53:42,19.8,80.9,1711.0,0.049,0.418,0.0,0.0,
1760399623.0623052,2025-10-13T18:53:43,23.0,81.0,1711.0,0.061,0.451,0.001,0.001,
1760399624.1020887,2025-10-13T18:53:44,21.8,81.0,1711.0,0.225,0.459,0.0,0.0,
1760399625.1389923,2025-10-13T18:53:45,24.1,81.0,1711.0,0.152,0.0,0.0,0.0,
1760399626.172748,2025-10-13T18:53:46,22.5,81.0,1711.0,0.016,1.217,0.0,0.0,
1760399627.207607,2025-10-13T18:53:47,20.8,81.0,1711.0,0.016,0.651,0.0,0.0,
1760399628.2489345,2025-10-13T18:53:48,22.2,81.0,1711.0,0.0,0.492,0.001,0.001,
1760399629.2909977,2025-10-13T18:53:49,21.8,80.9,1711.0,0.0,0.557,0.0,0.0,
1760399630.328571,2025-10-13T18:53:50,22.9,80.9,1711.0,0.0,0.176,0.0,0.0,
1760399631.3664458,2025-10-13T18:53:51,20.9,80.9,1711.0,0.004,0.586,0.0,0.0,
1760399632.407376,2025-10-13T18:53:52,23.9,80.8,1711.0,0.0,0.52,0.0,0.0,
1760399633.447991,2025-10-13T18:53:53,25.6,80.8,1711.0,0.004,0.971,0.005,0.006,
1760399634.479513,2025-10-13T18:53:54,21.9,80.8,1711.0,0.0,0.078,0.0,0.001,
1760399635.5158038,2025-10-13T18:53:55,22.0,80.8,1711.0,0.004,0.668,0.0,0.001,
1760399636.5587802,2025-10-13T18:53:56,21.8,80.8,1711.0,0.0,0.618,0.0,0.0,
1760399637.5929806,2025-10-13T18:53:57,21.6,80.8,1711.0,0.0,0.602,0.001,0.001,
1760399638.6264935,2025-10-13T18:53:58,21.3,80.8,1711.0,0.0,0.0,0.0,0.0,
1760399639.6553736,2025-10-13T18:53:59,23.3,80.8,1711.0,0.004,0.893,0.0,0.004,
1760399640.6907866,2025-10-13T18:54:00,23.4,80.8,1711.0,0.0,0.848,0.0,0.001,
1760399641.7282727,2025-10-13T18:54:01,22.2,80.8,1711.0,0.0,0.967,0.0,0.0,
1760399642.7691662,2025-10-13T18:54:02,22.6,80.8,1711.0,0.0,0.0,0.001,0.001,
1760399643.8005707,2025-10-13T18:54:03,22.9,80.8,1711.0,0.02,1.184,0.0,0.0,
1760399644.8259454,2025-10-13T18:54:04,21.1,80.8,1711.0,0.033,0.819,0.0,0.0,
1760399645.863468,2025-10-13T18:54:05,21.0,80.8,1711.0,0.0,5.497,0.0,0.0,
1760399646.9013853,2025-10-13T18:54:06,20.1,80.8,1711.0,0.004,0.193,0.0,0.001,
1760399647.9428155,2025-10-13T18:54:07,24.5,80.8,1711.0,0.053,0.688,0.014,0.014,
1760399648.9809015,2025-10-13T18:54:08,23.0,80.8,1711.0,0.0,0.819,0.001,0.002,
1760399650.0179212,2025-10-13T18:54:10,21.5,80.9,1711.0,0.016,1.016,0.0,0.0,
1760399651.0359857,2025-10-13T18:54:11,26.5,81.1,1711.0,0.0,0.049,0.001,0.001,
1760399652.0665188,2025-10-13T18:54:12,25.8,81.1,1466.0,0.033,0.938,0.0,0.0,
1760399653.093349,2025-10-13T18:54:13,28.8,81.2,1711.0,0.07,0.893,0.005,0.006,
1760399654.1304011,2025-10-13T18:54:14,25.5,81.1,1711.0,0.16,1.29,0.0,0.0,
1760399655.1641507,2025-10-13T18:54:15,24.8,81.1,1711.0,0.041,1.384,0.008,0.006,
1760399656.1960826,2025-10-13T18:54:16,26.8,81.1,1711.0,0.0,0.238,0.0,0.001,
1760399657.2272756,2025-10-13T18:54:17,23.3,81.1,1711.0,0.0,0.975,0.0,0.0,
1760399658.2556672,2025-10-13T18:54:18,25.3,81.0,1711.0,0.049,1.425,0.001,0.001,
1760399659.2860672,2025-10-13T18:54:19,45.4,81.1,1711.0,0.102,1.38,0.004,0.001,
1760399660.3141983,2025-10-13T18:54:20,43.0,81.4,1711.0,6.253,0.193,0.023,0.018,
1760399661.3464563,2025-10-13T18:54:21,35.8,81.5,1711.0,0.209,1.925,0.014,0.014,
1760399662.3747983,2025-10-13T18:54:22,34.4,81.7,1711.0,0.0,1.217,0.001,0.004,
1760399663.4087636,2025-10-13T18:54:23,29.9,82.0,1466.0,0.066,1.454,0.001,0.004,
1760399664.4449632,2025-10-13T18:54:24,28.4,82.2,1711.0,0.102,0.156,0.005,0.005,
1760399665.4837573,2025-10-13T18:54:25,24.0,82.3,1711.0,1.024,1.225,0.009,0.01,
1760399666.525014,2025-10-13T18:54:26,24.9,82.3,1711.0,0.049,1.114,0.0,0.0,
1760399667.5639472,2025-10-13T18:54:27,24.3,82.3,1711.0,0.0,1.004,0.0,0.0,
1760399668.6029866,2025-10-13T18:54:28,34.0,81.7,1466.0,2.568,0.147,0.018,0.022,
1760399669.630279,2025-10-13T18:54:29,35.4,81.4,1711.0,0.115,2.265,0.006,0.008,
1760399670.6538973,2025-10-13T18:54:30,31.8,81.4,1711.0,0.238,1.782,0.006,0.013,
1760399671.6805692,2025-10-13T18:54:31,23.8,81.4,1711.0,0.053,1.069,0.0,0.001,
1760399672.7197797,2025-10-13T18:54:32,25.7,81.4,1711.0,0.0,0.086,0.008,0.007,
1760399673.761631,2025-10-13T18:54:33,22.7,81.4,1466.0,0.016,1.294,0.001,0.001,
1760399674.7810442,2025-10-13T18:54:34,22.7,81.3,1711.0,0.049,2.318,0.0,0.001,
1760399675.810161,2025-10-13T18:54:35,22.2,81.4,1711.0,0.197,1.667,0.0,0.001,
1760399676.8446436,2025-10-13T18:54:36,26.9,81.4,1711.0,0.008,0.221,0.0,0.0,
1760399677.8806763,2025-10-13T18:54:37,22.3,81.4,1711.0,0.098,1.589,0.001,0.001,
1760399678.914974,2025-10-13T18:54:38,17.9,81.4,1711.0,0.0,1.45,0.007,0.001,
1760399679.9456015,2025-10-13T18:54:39,19.7,81.4,1711.0,0.0,1.335,0.0,0.0,
1760399680.9805987,2025-10-13T18:54:40,32.6,81.4,1711.0,0.0,0.127,0.0,0.0,
1760399682.0172107,2025-10-13T18:54:42,21.7,81.4,1711.0,0.004,1.278,0.0,0.0,
1760399683.052067,2025-10-13T18:54:43,19.5,81.4,1711.0,0.221,1.642,0.001,0.001,
1760399684.0936055,2025-10-13T18:54:44,25.5,81.5,1711.0,0.016,1.204,0.0,0.0,
1760399685.1194847,2025-10-13T18:54:45,30.9,81.4,1466.0,0.045,0.75,0.0,0.0,
1760399686.1427016,2025-10-13T18:54:46,20.8,81.4,1711.0,0.061,0.487,0.0,0.0,
1760399687.1836038,2025-10-13T18:54:47,17.1,81.3,1711.0,0.066,1.683,0.0,0.0,
1760399688.2163115,2025-10-13T18:54:48,22.5,81.4,1711.0,0.0,1.085,0.019,0.017,
1760399689.2417946,2025-10-13T18:54:49,29.2,81.6,1711.0,0.803,1.204,0.0,0.0,
1760399690.27218,2025-10-13T18:54:50,36.5,81.7,1711.0,4.198,0.123,0.0,0.0,
1760399691.3102384,2025-10-13T18:54:51,26.8,81.7,1711.0,0.0,0.635,0.0,0.0,
1760399692.3457036,2025-10-13T18:54:52,26.7,81.7,1711.0,0.0,0.532,0.008,0.007,
1760399693.3780887,2025-10-13T18:54:53,23.2,81.8,1711.0,0.0,0.627,0.001,0.001,
1760399694.4115903,2025-10-13T18:54:54,23.0,81.8,1711.0,0.0,0.119,0.0,0.001,
1760399695.44657,2025-10-13T18:54:55,38.8,81.7,1711.0,0.033,0.782,0.006,0.006,
1760399696.4846582,2025-10-13T18:54:56,20.5,81.7,1711.0,0.0,1.057,0.0,0.001,
1760399697.5198534,2025-10-13T18:54:57,21.3,81.6,1711.0,0.033,1.487,0.0,0.001,
1760399698.549558,2025-10-13T18:54:58,22.7,81.7,1711.0,0.0,0.242,0.001,0.001,
1760399699.5774417,2025-10-13T18:54:59,19.7,81.6,1711.0,0.066,1.724,0.001,0.004,
1760399700.6156251,2025-10-13T18:55:00,21.6,81.7,1711.0,0.115,1.487,0.0,0.001,
1760399701.6402426,2025-10-13T18:55:01,20.1,81.7,1711.0,0.033,1.442,0.0,0.001,
1760399702.6683807,2025-10-13T18:55:02,18.1,81.7,1711.0,0.0,0.139,0.0,0.0,
1760399703.7013857,2025-10-13T18:55:03,20.2,81.7,1711.0,0.037,1.278,0.002,0.002,
1760399704.73934,2025-10-13T18:55:04,23.7,81.6,1711.0,0.0,0.778,0.0,0.001,
1760399705.8568509,2025-10-13T18:55:05,24.2,81.5,1711.0,0.0,0.479,0.0,0.0,
1760399706.8912525,2025-10-13T18:55:06,26.2,81.6,1711.0,0.0,0.037,0.0,0.0,
1760399707.929124,2025-10-13T18:55:07,26.5,81.6,1711.0,0.0,0.352,0.008,0.006,
1760399708.9659467,2025-10-13T18:55:08,19.4,81.6,1711.0,0.0,0.229,0.001,0.0,
1760399709.9985883,2025-10-13T18:55:09,18.7,81.6,1711.0,0.0,0.479,0.0,0.001,
1760399711.0413423,2025-10-13T18:55:11,20.2,81.7,1711.0,0.049,0.463,0.0,0.0,
1760399712.0754385,2025-10-13T18:55:12,22.1,81.6,1711.0,0.0,0.143,0.0,0.0,
1760399713.1079273,2025-10-13T18:55:13,17.8,81.6,1711.0,0.066,0.389,0.001,0.001,
1760399714.145988,2025-10-13T18:55:14,22.7,81.7,1711.0,0.0,0.279,0.0,0.0,
1760399715.180139,2025-10-13T18:55:15,21.8,81.6,1711.0,0.0,0.381,0.0,0.0,
1760399716.219798,2025-10-13T18:55:16,24.5,81.6,1711.0,0.0,0.098,0.0,0.0,
1760399717.250167,2025-10-13T18:55:17,18.5,81.6,1711.0,0.016,0.393,0.0,0.0,
1760399718.2897363,2025-10-13T18:55:18,22.6,81.6,1711.0,0.0,0.188,0.001,0.001,
1760399719.3282888,2025-10-13T18:55:19,21.7,81.6,1711.0,0.0,0.168,0.0,0.0,
1760399720.3634553,2025-10-13T18:55:20,33.2,81.6,1711.0,0.0,0.156,0.0,0.0,
1760399721.3968096,2025-10-13T18:55:21,23.2,81.6,1711.0,0.0,0.221,0.0,0.0,
1760399722.440191,2025-10-13T18:55:22,23.4,81.7,1711.0,0.0,0.389,0.0,0.0,
1760399723.475368,2025-10-13T18:55:23,23.1,81.7,1711.0,0.0,0.254,0.001,0.0,
1760399724.5072153,2025-10-13T18:55:24,27.3,81.7,1711.0,0.0,0.004,0.001,0.001,
1760399725.5450528,2025-10-13T18:55:25,19.7,81.7,1711.0,0.041,0.451,0.006,0.005,
1760399726.5857341,2025-10-13T18:55:26,25.8,81.6,1711.0,0.0,0.254,0.0,0.001,
1760399727.6142485,2025-10-13T18:55:27,23.4,81.6,1711.0,0.0,0.172,0.0,0.0,
1760399728.6445944,2025-10-13T18:55:28,28.6,81.6,1711.0,0.0,0.045,0.001,0.001,
1760399729.6746275,2025-10-13T18:55:29,27.6,81.5,1711.0,0.016,0.442,0.008,0.011,
1760399730.7079198,2025-10-13T18:55:30,26.7,81.5,1711.0,0.0,0.205,0.0,0.0,
1760399731.7458947,2025-10-13T18:55:31,26.3,81.5,1711.0,0.0,0.324,0.0,0.0,
1760399732.780308,2025-10-13T18:55:32,23.7,81.6,1711.0,0.066,0.0,0.0,0.0,
1760399733.8163207,2025-10-13T18:55:33,25.6,81.6,1711.0,0.0,0.889,0.001,0.001,
1760399734.8524294,2025-10-13T18:55:34,18.3,81.6,1711.0,0.0,0.274,0.0,0.0,
1760399735.8828907,2025-10-13T18:55:35,18.8,81.6,1711.0,0.0,0.467,0.0,0.0,
1760399736.9249506,2025-10-13T18:55:36,18.8,81.5,1711.0,0.0,0.0,0.0,0.0,
1760399737.9667466,2025-10-13T18:55:37,20.2,81.5,1711.0,0.016,0.246,0.0,0.001,
1760399739.005034,2025-10-13T18:55:39,17.3,81.5,1711.0,0.016,0.279,0.001,0.001,
1760399740.0414014,2025-10-13T18:55:40,16.5,81.5,1711.0,0.0,0.332,0.0,0.0,
1760399741.0771384,2025-10-13T18:55:41,16.6,81.5,1711.0,0.0,0.225,0.0,0.0,
1760399742.1123247,2025-10-13T18:55:42,17.0,81.5,1711.0,0.0,0.0,0.0,0.0,
1760399743.1523192,2025-10-13T18:55:43,35.2,81.7,1711.0,6.741,0.582,0.044,0.042,
1760399744.1864228,2025-10-13T18:55:44,32.0,81.8,1711.0,13.187,0.811,0.051,0.075,
1760399745.242191,2025-10-13T18:55:45,57.2,82.0,1711.0,12.531,0.672,0.005,0.013,
1760399746.2811704,2025-10-13T18:55:46,30.4,82.0,1711.0,0.664,0.164,0.0,0.0,
1760399747.3119287,2025-10-13T18:55:47,44.1,82.0,1711.0,0.243,0.569,0.019,0.014,
1760399748.345721,2025-10-13T18:55:48,34.3,81.5,1711.0,0.872,2.912,0.001,0.001,
1760399749.3744402,2025-10-13T18:55:49,34.0,80.9,1711.0,0.0,9.462,0.001,0.001,
1760399750.4107974,2025-10-13T18:55:50,27.3,80.6,1711.0,0.0,0.795,0.009,0.007,
1760399751.4411569,2025-10-13T18:55:51,26.0,80.5,1711.0,0.049,1.696,0.0,0.0,
1760399752.473613,2025-10-13T18:55:52,32.1,79.8,1711.0,8.238,34.845,0.0,0.0,
1760399753.5064883,2025-10-13T18:55:53,38.7,79.2,1711.0,0.416,22.735,0.009,0.006,
1760399754.5468795,2025-10-13T18:55:54,29.2,79.1,1711.0,0.209,3.69,0.001,0.001,
1760399755.5895972,2025-10-13T18:55:55,23.4,79.1,1711.0,0.033,0.786,0.004,0.006,
1760399756.6238635,2025-10-13T18:55:56,24.4,79.1,1711.0,0.098,0.786,0.02,0.008,
1760399757.655578,2025-10-13T18:55:57,38.9,79.5,1711.0,0.106,0.877,0.007,0.008,
1760399758.678613,2025-10-13T18:55:58,24.0,79.3,1711.0,0.033,0.127,0.001,0.001,
1760399759.7138612,2025-10-13T18:55:59,26.7,79.3,1711.0,0.017,0.819,0.004,0.011,
1760399760.747566,2025-10-13T18:56:00,21.1,79.3,1711.0,0.016,0.598,0.0,0.0,
1760399761.779375,2025-10-13T18:56:01,23.6,79.3,1711.0,0.229,0.512,0.008,0.007,
1760399762.8080156,2025-10-13T18:56:02,23.3,79.4,1711.0,0.0,0.283,0.004,0.002,
1760399763.8390152,2025-10-13T18:56:03,24.5,79.4,1711.0,0.004,0.483,0.005,0.015,
1760399764.878576,2025-10-13T18:56:04,23.9,79.4,1711.0,0.75,0.401,0.003,0.002,
1760399765.9212291,2025-10-13T18:56:05,27.6,79.4,1711.0,1.606,1.221,0.006,0.191,
1760399766.9560292,2025-10-13T18:56:06,21.3,79.3,1711.0,0.0,1.761,0.0,0.0,
1760399767.9973474,2025-10-13T18:56:07,24.8,79.4,1711.0,0.066,0.868,0.007,0.01,
1760399769.0388515,2025-10-13T18:56:09,26.5,79.3,1711.0,0.0,3.658,0.001,0.001,
1760399770.0827305,2025-10-13T18:56:10,27.4,79.5,1711.0,0.066,3.854,0.001,0.001,
1760399771.1235566,2025-10-13T18:56:11,21.7,79.5,1711.0,0.0,7.512,0.021,0.083,
1760399772.153567,2025-10-13T18:56:12,24.0,79.5,1711.0,0.0,0.692,0.001,0.006,
1760399773.1758375,2025-10-13T18:56:13,24.7,79.6,1711.0,0.119,2.036,0.102,0.032,
1760399774.2163382,2025-10-13T18:56:14,36.9,79.6,1711.0,0.07,4.231,0.007,0.009,
1760399775.2445014,2025-10-13T18:56:15,27.4,79.6,1711.0,0.188,1.81,0.002,0.003,
1760399776.2807264,2025-10-13T18:56:16,25.9,79.7,1711.0,0.041,0.266,0.016,0.009,
1760399777.3171842,2025-10-13T18:56:17,26.9,79.8,1711.0,0.81,2.073,0.015,0.027,
1760399778.3525705,2025-10-13T18:56:18,20.8,79.8,1711.0,0.0,0.438,0.0,0.0,
1760399779.3900032,2025-10-13T18:56:19,20.9,79.8,1711.0,0.0,0.225,0.0,0.0,
1760399780.4303734,2025-10-13T18:56:20,22.8,79.8,1711.0,0.0,0.287,0.016,0.009,
1760399781.4662347,2025-10-13T18:56:21,20.0,79.9,1711.0,0.358,0.152,0.0,0.002,
1760399782.4996576,2025-10-13T18:56:22,26.0,80.0,1711.0,0.0,0.365,0.003,0.003,
1760399783.5519912,2025-10-13T18:56:23,24.1,80.0,1711.0,0.0,0.135,0.001,0.002,
1760399784.5881581,2025-10-13T18:56:24,22.4,80.0,1711.0,0.0,0.0,0.001,0.002,
1760399785.6265075,2025-10-13T18:56:25,29.7,80.0,1711.0,0.0,0.086,0.001,0.003,
1760399786.6647918,2025-10-13T18:56:26,33.1,80.5,1711.0,0.0,0.233,0.001,0.002,
1760399787.697615,2025-10-13T18:56:27,28.2,80.2,1711.0,0.0,0.139,0.005,0.007,
1760399788.7328856,2025-10-13T18:56:28,20.2,80.2,1711.0,0.0,0.106,0.0,0.001,
1760399789.7734556,2025-10-13T18:56:29,35.2,80.4,1711.0,0.066,0.217,0.001,0.023,
1760399790.8080568,2025-10-13T18:56:30,51.2,80.5,1711.0,0.21,0.233,0.022,0.015,
1760399791.839072,2025-10-13T18:56:31,46.8,80.5,1711.0,0.773,0.205,0.047,0.043,
1760399792.8715458,2025-10-13T18:56:32,40.3,80.4,1711.0,0.096,0.467,0.01,0.122,
1760399793.901424,2025-10-13T18:56:33,29.7,80.3,1711.0,0.0,0.074,0.0,0.0,
1760399794.933749,2025-10-13T18:56:34,22.5,80.3,1711.0,0.0,0.524,0.001,0.001,
1760399795.9692407,2025-10-13T18:56:35,23.9,80.3,1711.0,0.0,0.938,0.008,0.02,
1760399797.003234,2025-10-13T18:56:37,24.1,80.2,1711.0,0.0,0.164,0.009,0.001,
1760399798.039395,2025-10-13T18:56:38,32.1,80.2,1711.0,0.0,0.18,0.0,0.0,
1760399799.0756052,2025-10-13T18:56:39,20.0,80.2,1711.0,0.0,0.164,0.0,0.0,
1760399800.1166964,2025-10-13T18:56:40,20.6,80.2,1711.0,0.0,0.201,0.001,0.001,
1760399801.1511137,2025-10-13T18:56:41,18.4,80.2,1711.0,0.0,0.09,0.0,0.0,
1760399802.185649,2025-10-13T18:56:42,23.7,80.1,1711.0,0.0,0.061,0.0,0.0,
1760399803.2117984,2025-10-13T18:56:43,21.6,80.1,1711.0,0.0,0.27,0.005,0.005,
1760399804.2417047,2025-10-13T18:56:44,21.5,80.1,1711.0,0.0,0.25,0.0,0.0,
1760399805.274091,2025-10-13T18:56:45,24.7,80.0,1711.0,0.0,0.279,0.001,0.001,
1760399806.308306,2025-10-13T18:56:46,20.9,80.0,1711.0,0.0,0.135,0.001,0.002,
1760399807.3449624,2025-10-13T18:56:47,19.6,79.9,1711.0,0.0,0.369,0.015,0.009,
1760399808.3795183,2025-10-13T18:56:48,26.4,79.9,1711.0,0.0,0.541,0.0,0.0,
1760399809.4149141,2025-10-13T18:56:49,25.9,79.9,1711.0,0.057,0.967,0.0,0.0,
1760399810.4509304,2025-10-13T18:56:50,25.1,79.8,1711.0,0.008,0.512,0.001,0.001,
1760399811.482059,2025-10-13T18:56:51,26.2,79.7,1711.0,0.0,0.971,0.0,0.0,
1760399812.5196846,2025-10-13T18:56:52,27.0,79.7,1711.0,0.0,0.905,0.0,0.0,
1760399813.5490491,2025-10-13T18:56:53,27.8,79.7,1711.0,0.045,1.266,0.0,0.0,
1760399814.5869138,2025-10-13T18:56:54,24.8,79.7,1711.0,0.0,0.115,0.0,0.001,
1760399815.616229,2025-10-13T18:56:55,28.6,79.7,1711.0,0.0,0.422,0.001,0.002,
1760399816.6504197,2025-10-13T18:56:56,30.0,79.4,1711.0,0.07,0.274,0.009,0.005,
1760399817.6826231,2025-10-13T18:56:57,22.8,79.4,1711.0,0.0,0.475,0.001,0.003,
